,temp_air,ghi,dni,dhi,wind_speed
2023-12-21 21:00:00,-3.76,0.0,-0.0,0.0,3.03
2023-12-21 22:00:00,-3.94,0.0,-0.0,0.0,2.62
2023-12-21 23:00:00,-4.15,0.0,-0.0,0.0,2.14
2023-12-22 00:00:00,-4.67,0.0,-0.0,0.0,2.0
2023-12-22 01:00:00,-4.92,0.0,-0.0,0.0,1.93
2023-12-22 02:00:00,-5.13,0.0,-0.0,0.0,1.93
2023-12-22 03:00:00,-5.38,0.0,-0.0,0.0,1.86
2023-12-22 04:00:00,-5.62,0.0,-0.0,0.0,1.79
2023-12-22 05:00:00,-5.76,0.0,-0.0,0.0,1.66
2023-12-22 06:00:00,-6.12,0.0,-0.0,0.0,1.45
2023-12-22 07:00:00,-5.75,3.0,0.0,3.0,1.86
2023-12-22 08:00:00,-4.63,48.0,7.1,47.0,1.86
2023-12-22 09:00:00,-3.85,72.0,4.74,71.0,1.66
2023-12-22 10:00:00,-3.16,64.0,0.0,64.0,1.66
2023-12-22 11:00:00,-2.56,76.0,4.15,75.0,2.0
2023-12-22 12:00:00,-2.06,49.0,0.0,49.0,2.21
2023-12-22 13:00:00,-1.92,28.0,0.0,28.0,2.21
2023-12-22 14:00:00,-2.17,0.0,0.0,0.0,1.31
2023-12-22 15:00:00,-2.26,0.0,-0.0,0.0,1.03
2023-12-22 16:00:00,-2.4,0.0,-0.0,0.0,1.24
2023-12-22 17:00:00,-2.7,0.0,-0.0,0.0,1.24
2023-12-22 18:00:00,-2.87,0.0,-0.0,0.0,1.31
2023-12-22 19:00:00,-3.36,0.0,-0.0,0.0,1.66
2023-12-22 20:00:00,-3.89,0.0,-0.0,0.0,1.79
2023-12-22 21:00:00,-4.02,0.0,-0.0,0.0,1.86
2023-12-22 22:00:00,-4.28,0.0,-0.0,0.0,2.07
2023-12-22 23:00:00,-4.3,0.0,-0.0,0.0,2.28
2023-12-23 00:00:00,-4.31,0.0,-0.0,0.0,2.55
2023-12-23 01:00:00,-4.39,0.0,-0.0,0.0,2.55
2023-12-23 02:00:00,-4.54,0.0,-0.0,0.0,2.69
2023-12-23 03:00:00,-4.93,0.0,-0.0,0.0,2.76
2023-12-23 04:00:00,-4.76,0.0,-0.0,0.0,2.69
2023-12-23 05:00:00,-4.58,0.0,-0.0,0.0,2.62
2023-12-23 06:00:00,-4.76,0.0,-0.0,0.0,2.55
2023-12-23 07:00:00,-4.73,4.0,0.0,4.0,2.69
2023-12-23 08:00:00,-4.21,41.0,0.0,41.0,2.76
2023-12-23 09:00:00,-3.35,102.0,57.02,90.0,2.83
2023-12-23 10:00:00,-2.46,135.0,93.94,112.0,3.24
2023-12-23 11:00:00,-1.82,161.0,211.48,110.0,3.24
2023-12-23 12:00:00,-1.54,87.0,35.07,80.0,3.1
2023-12-23 13:00:00,-1.47,51.0,40.64,46.0,3.38
2023-12-23 14:00:00,-1.74,0.0,0.0,0.0,3.45
2023-12-23 15:00:00,-1.82,0.0,-0.0,0.0,3.45
2023-12-23 16:00:00,-1.92,0.0,-0.0,0.0,3.52
2023-12-23 17:00:00,-1.94,0.0,-0.0,0.0,3.66
2023-12-23 18:00:00,-1.99,0.0,-0.0,0.0,3.79
2023-12-23 19:00:00,-2.28,0.0,-0.0,0.0,3.79
2023-12-23 20:00:00,-2.1,0.0,-0.0,0.0,3.79
2023-12-23 21:00:00,-2.07,0.0,-0.0,0.0,3.66
2023-12-23 22:00:00,-2.14,0.0,-0.0,0.0,3.59
2023-12-23 23:00:00,-2.25,0.0,-0.0,0.0,3.52
2023-12-24 00:00:00,-2.26,0.0,-0.0,0.0,3.59
2023-12-24 01:00:00,-2.23,0.0,-0.0,0.0,3.52
2023-12-24 02:00:00,-2.09,0.0,-0.0,0.0,3.38
2023-12-24 03:00:00,-1.9,0.0,-0.0,0.0,3.1
2023-12-24 04:00:00,-1.66,0.0,-0.0,0.0,2.76
2023-12-24 05:00:00,-1.36,0.0,-0.0,0.0,2.62
2023-12-24 06:00:00,-1.03,0.0,-0.0,0.0,2.62
2023-12-24 07:00:00,-1.05,2.0,0.0,2.0,2.34
2023-12-24 08:00:00,-0.65,66.0,71.53,56.0,2.62
2023-12-24 09:00:00,-0.16,71.0,4.76,70.0,3.03
2023-12-24 10:00:00,0.34,31.0,0.0,31.0,3.17
2023-12-24 11:00:00,0.63,19.0,0.0,19.0,3.38
2023-12-24 12:00:00,0.8,44.0,0.0,44.0,2.62
2023-12-24 13:00:00,0.76,8.0,0.0,8.0,3.24
2023-12-24 14:00:00,0.56,0.0,0.0,0.0,3.17
2023-12-24 15:00:00,0.47,0.0,-0.0,0.0,3.24
2023-12-24 16:00:00,0.38,0.0,-0.0,0.0,3.24
2023-12-24 17:00:00,0.3,0.0,-0.0,0.0,3.52
2023-12-24 18:00:00,0.19,0.0,-0.0,0.0,3.86
2023-12-24 19:00:00,0.08,0.0,-0.0,0.0,4.21
2023-12-24 20:00:00,0.08,0.0,-0.0,0.0,4.76
2023-12-24 21:00:00,0.04,0.0,-0.0,0.0,5.38
2023-12-24 22:00:00,-0.79,0.0,-0.0,0.0,5.59
2023-12-24 23:00:00,-1.86,0.0,-0.0,0.0,5.03
2023-12-25 00:00:00,-2.72,0.0,-0.0,0.0,4.83
2023-12-25 01:00:00,-3.67,0.0,-0.0,0.0,4.34
2023-12-25 02:00:00,-4.64,0.0,-0.0,0.0,4.21
2023-12-25 03:00:00,-5.34,0.0,-0.0,0.0,4.07
2023-12-25 04:00:00,-5.94,0.0,-0.0,0.0,3.79
2023-12-25 05:00:00,-6.34,0.0,-0.0,0.0,3.59
2023-12-25 06:00:00,-6.82,0.0,-0.0,0.0,3.45
2023-12-25 07:00:00,-7.03,9.0,0.0,9.0,3.24
