Doba handlowa;Doba;OREB [Jednostka czasu od-do];RCE [zł/MWh];Data publikacji
"2025-01-11";"2025-01-11";"19:15 - 19:30";489.53;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"19:30 - 19:45";489.53;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"19:45 - 20:00";489.53;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"20:00 - 20:15";455.83;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"20:15 - 20:30";455.83;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"20:30 - 20:45";455.83;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"20:45 - 21:00";455.83;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"21:00 - 21:15";440.35;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"21:15 - 21:30";440.35;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"21:30 - 21:45";440.35;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"21:45 - 22:00";440.35;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"22:00 - 22:15";422.59;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"22:15 - 22:30";422.59;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"22:30 - 22:45";422.59;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"22:45 - 23:00";422.59;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"23:00 - 23:15";407.98;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"23:15 - 23:30";407.98;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"23:30 - 23:45";407.98;"2025-01-10 13:47"
"2025-01-11";"2025-01-11";"23:45 - 24:00";407.98;"2025-01-10 13:47"
"2025-01-12";"2025-01-12";"00:00 - 00:15";375.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"00:15 - 00:30";375.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"00:30 - 00:45";375.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"00:45 - 01:00";375.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"01:00 - 01:15";366.5;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"01:15 - 01:30";366.5;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"01:30 - 01:45";366.5;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"01:45 - 02:00";366.5;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"02:00 - 02:15";354.87;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"02:15 - 02:30";354.87;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"02:30 - 02:45";354.87;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"02:45 - 03:00";354.87;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"03:00 - 03:15";335;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"03:15 - 03:30";335;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"03:30 - 03:45";335;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"03:45 - 04:00";335;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"04:00 - 04:15";339.26;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"04:15 - 04:30";339.26;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"04:30 - 04:45";339.26;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"04:45 - 05:00";339.26;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"05:00 - 05:15";332.74;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"05:15 - 05:30";332.74;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"05:30 - 05:45";332.74;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"05:45 - 06:00";332.74;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"06:00 - 06:15";343.13;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"06:15 - 06:30";343.13;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"06:30 - 06:45";343.13;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"06:45 - 07:00";343.13;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"07:00 - 07:15";386.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"07:15 - 07:30";386.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"07:30 - 07:45";386.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"07:45 - 08:00";386.04;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"08:00 - 08:15";423.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"08:15 - 08:30";423.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"08:30 - 08:45";423.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"08:45 - 09:00";423.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"09:00 - 09:15";457.48;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"09:15 - 09:30";457.48;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"09:30 - 09:45";457.48;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"09:45 - 10:00";457.48;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"10:00 - 10:15";453.83;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"10:15 - 10:30";453.83;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"10:30 - 10:45";453.83;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"10:45 - 11:00";453.83;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"11:00 - 11:15";426.19;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"11:15 - 11:30";426.19;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"11:30 - 11:45";426.19;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"11:45 - 12:00";426.19;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"12:00 - 12:15";423.97;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"12:15 - 12:30";423.97;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"12:30 - 12:45";423.97;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"12:45 - 13:00";423.97;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"13:00 - 13:15";427.76;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"13:15 - 13:30";427.76;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"13:30 - 13:45";427.76;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"13:45 - 14:00";427.76;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"14:00 - 14:15";449.52;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"14:15 - 14:30";449.52;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"14:30 - 14:45";449.52;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"14:45 - 15:00";449.52;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"15:00 - 15:15";486.67;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"15:15 - 15:30";486.67;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"15:30 - 15:45";486.67;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"15:45 - 16:00";486.67;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"16:00 - 16:15";532.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"16:15 - 16:30";532.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"16:30 - 16:45";532.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"16:45 - 17:00";532.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"17:00 - 17:15";559.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"17:15 - 17:30";559.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"17:30 - 17:45";559.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"17:45 - 18:00";559.23;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"18:00 - 18:15";568.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"18:15 - 18:30";568.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"18:30 - 18:45";568.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"18:45 - 19:00";568.54;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"19:00 - 19:15";563.45;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"19:15 - 19:30";563.45;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"19:30 - 19:45";563.45;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"19:45 - 20:00";563.45;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"20:00 - 20:15";544.61;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"20:15 - 20:30";544.61;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"20:30 - 20:45";544.61;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"20:45 - 21:00";544.61;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"21:00 - 21:15";517.3;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"21:15 - 21:30";517.3;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"21:30 - 21:45";517.3;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"21:45 - 22:00";517.3;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"22:00 - 22:15";498.57;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"22:15 - 22:30";498.57;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"22:30 - 22:45";498.57;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"22:45 - 23:00";498.57;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"23:00 - 23:15";467.53;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"23:15 - 23:30";467.53;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"23:30 - 23:45";467.53;"2025-01-11 14:16"
"2025-01-12";"2025-01-12";"23:45 - 24:00";467.53;"2025-01-11 14:16"
"2025-01-13";"2025-01-13";"00:00 - 00:15";459.59;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"00:15 - 00:30";459.59;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"00:30 - 00:45";459.59;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"00:45 - 01:00";459.59;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"01:00 - 01:15";433.46;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"01:15 - 01:30";433.46;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"01:30 - 01:45";433.46;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"01:45 - 02:00";433.46;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"02:00 - 02:15";431.94;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"02:15 - 02:30";431.94;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"02:30 - 02:45";431.94;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"02:45 - 03:00";431.94;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"03:00 - 03:15";423.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"03:15 - 03:30";423.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"03:30 - 03:45";423.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"03:45 - 04:00";423.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"04:00 - 04:15";437.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"04:15 - 04:30";437.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"04:30 - 04:45";437.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"04:45 - 05:00";437.47;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"05:00 - 05:15";476.76;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"05:15 - 05:30";476.76;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"05:30 - 05:45";476.76;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"05:45 - 06:00";476.76;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"06:00 - 06:15";620.6;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"06:15 - 06:30";620.6;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"06:30 - 06:45";620.6;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"06:45 - 07:00";620.6;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"07:00 - 07:15";784.78;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"07:15 - 07:30";784.78;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"07:30 - 07:45";784.78;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"07:45 - 08:00";784.78;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"08:00 - 08:15";911.96;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"08:15 - 08:30";911.96;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"08:30 - 08:45";911.96;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"08:45 - 09:00";911.96;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"09:00 - 09:15";770.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"09:15 - 09:30";770.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"09:30 - 09:45";770.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"09:45 - 10:00";770.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"10:00 - 10:15";642.65;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"10:15 - 10:30";642.65;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"10:30 - 10:45";642.65;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"10:45 - 11:00";642.65;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"11:00 - 11:15";588.54;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"11:15 - 11:30";588.54;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"11:30 - 11:45";588.54;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"11:45 - 12:00";588.54;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"12:00 - 12:15";561.89;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"12:15 - 12:30";561.89;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"12:30 - 12:45";561.89;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"12:45 - 13:00";561.89;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"13:00 - 13:15";594.28;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"13:15 - 13:30";594.28;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"13:30 - 13:45";594.28;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"13:45 - 14:00";594.28;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"14:00 - 14:15";623.67;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"14:15 - 14:30";623.67;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"14:30 - 14:45";623.67;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"14:45 - 15:00";623.67;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"15:00 - 15:15";657.08;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"15:15 - 15:30";657.08;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"15:30 - 15:45";657.08;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"15:45 - 16:00";657.08;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"16:00 - 16:15";648.39;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"16:15 - 16:30";648.39;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"16:30 - 16:45";648.39;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"16:45 - 17:00";648.39;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"17:00 - 17:15";659.75;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"17:15 - 17:30";659.75;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"17:30 - 17:45";659.75;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"17:45 - 18:00";659.75;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"18:00 - 18:15";642.38;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"18:15 - 18:30";642.38;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"18:30 - 18:45";642.38;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"18:45 - 19:00";642.38;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"19:00 - 19:15";620.01;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"19:15 - 19:30";620.01;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"19:30 - 19:45";620.01;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"19:45 - 20:00";620.01;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"20:00 - 20:15";561.58;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"20:15 - 20:30";561.58;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"20:30 - 20:45";561.58;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"20:45 - 21:00";561.58;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"21:00 - 21:15";497.51;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"21:15 - 21:30";497.51;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"21:30 - 21:45";497.51;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"21:45 - 22:00";497.51;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"22:00 - 22:15";482.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"22:15 - 22:30";482.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"22:30 - 22:45";482.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"22:45 - 23:00";482.34;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"23:00 - 23:15";437.43;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"23:15 - 23:30";437.43;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"23:30 - 23:45";437.43;"2025-01-12 14:00"
"2025-01-13";"2025-01-13";"23:45 - 24:00";437.43;"2025-01-12 14:00"
"2025-01-14";"2025-01-14";"00:00 - 00:15";454.77;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"00:15 - 00:30";454.77;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"00:30 - 00:45";454.77;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"00:45 - 01:00";454.77;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"01:00 - 01:15";435.47;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"01:15 - 01:30";435.47;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"01:30 - 01:45";435.47;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"01:45 - 02:00";435.47;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"02:00 - 02:15";416.88;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"02:15 - 02:30";416.88;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"02:30 - 02:45";416.88;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"02:45 - 03:00";416.88;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"03:00 - 03:15";411.62;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"03:15 - 03:30";411.62;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"03:30 - 03:45";411.62;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"03:45 - 04:00";411.62;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"04:00 - 04:15";420.48;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"04:15 - 04:30";420.48;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"04:30 - 04:45";420.48;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"04:45 - 05:00";420.48;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"05:00 - 05:15";449.9;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"05:15 - 05:30";449.9;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"05:30 - 05:45";449.9;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"05:45 - 06:00";449.9;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"06:00 - 06:15";521.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"06:15 - 06:30";521.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"06:30 - 06:45";521.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"06:45 - 07:00";521.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"07:00 - 07:15";623.14;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"07:15 - 07:30";623.14;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"07:30 - 07:45";623.14;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"07:45 - 08:00";623.14;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"08:00 - 08:15";673.66;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"08:15 - 08:30";673.66;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"08:30 - 08:45";673.66;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"08:45 - 09:00";673.66;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"09:00 - 09:15";589.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"09:15 - 09:30";589.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"09:30 - 09:45";589.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"09:45 - 10:00";589.54;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"10:00 - 10:15";512.11;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"10:15 - 10:30";512.11;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"10:30 - 10:45";512.11;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"10:45 - 11:00";512.11;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"11:00 - 11:15";487.78;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"11:15 - 11:30";487.78;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"11:30 - 11:45";487.78;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"11:45 - 12:00";487.78;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"12:00 - 12:15";469.85;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"12:15 - 12:30";469.85;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"12:30 - 12:45";469.85;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"12:45 - 13:00";469.85;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"13:00 - 13:15";489.91;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"13:15 - 13:30";489.91;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"13:30 - 13:45";489.91;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"13:45 - 14:00";489.91;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"14:00 - 14:15";501.32;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"14:15 - 14:30";501.32;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"14:30 - 14:45";501.32;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"14:45 - 15:00";501.32;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"15:00 - 15:15";527.83;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"15:15 - 15:30";527.83;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"15:30 - 15:45";527.83;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"15:45 - 16:00";527.83;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"16:00 - 16:15";573.53;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"16:15 - 16:30";573.53;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"16:30 - 16:45";573.53;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"16:45 - 17:00";573.53;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"17:00 - 17:15";630.23;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"17:15 - 17:30";630.23;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"17:30 - 17:45";630.23;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"17:45 - 18:00";630.23;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"18:00 - 18:15";638.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"18:15 - 18:30";638.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"18:30 - 18:45";638.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"18:45 - 19:00";638.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"19:00 - 19:15";602.29;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"19:15 - 19:30";602.29;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"19:30 - 19:45";602.29;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"19:45 - 20:00";602.29;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"20:00 - 20:15";530.36;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"20:15 - 20:30";530.36;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"20:30 - 20:45";530.36;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"20:45 - 21:00";530.36;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"21:00 - 21:15";472.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"21:15 - 21:30";472.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"21:30 - 21:45";472.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"21:45 - 22:00";472.92;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"22:00 - 22:15";478.26;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"22:15 - 22:30";478.26;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"22:30 - 22:45";478.26;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"22:45 - 23:00";478.26;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"23:00 - 23:15";468.72;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"23:15 - 23:30";468.72;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"23:30 - 23:45";468.72;"2025-01-13 14:43"
"2025-01-14";"2025-01-14";"23:45 - 24:00";468.72;"2025-01-13 14:43"
"2025-01-15";"2025-01-15";"00:00 - 00:15";461.23;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"00:15 - 00:30";461.23;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"00:30 - 00:45";461.23;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"00:45 - 01:00";461.23;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"01:00 - 01:15";450.84;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"01:15 - 01:30";450.84;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"01:30 - 01:45";450.84;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"01:45 - 02:00";450.84;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"02:00 - 02:15";456.37;"2025-01-14 13:44"
"2025-01-15";"2025-01-15";"02:15 - 02:30";456.37;"2025-01-14 13:44"
